DATE,RUNTIME_ms,POWER_W,E_Wh,E_J,CPU_USAGE,N_THREADS
1723118564,1549925,85.0,10.448,37612.8,436.377,64
1723118570,1555229,85.3,10.566,38037.6,437.617,64
1723118575,1560542,85.0,10.685,38466,432.621,64
1723118580,1565842,85.0,10.804,38894.4,430.877,64
1723118586,1571145,84.7,10.946,39405.6,429.691,64
1723118591,1576449,85.1,11.065,39834,432.022,64
1723118596,1581755,85.1,11.183,40258.8,433.272,64
1723118601,1587060,84.9,11.326,40773.6,431.782,64
1723118607,1592361,86.8,11.444,41198.4,433.007,64
1723118612,1597661,85.2,11.563,41626.8,437.308,64
1723118617,1602969,85.1,11.705,42138,435.791,64
1723118623,1608265,84.7,11.823,42562.8,437.149,64
1723118628,1613564,84.7,11.942,42991.2,436.922,64
1723118633,1618868,84.9,12.084,43502.4,435.315,64
1723118639,1624181,84.9,12.203,43930.8,435.805,64
1723118644,1629488,85.1,12.322,44359.2,437.549,64
1723118649,1634806,86.4,12.440,44784,438.025,64
1723118655,1640113,86.8,12.582,45295.2,442.985,64
1723118660,1645415,85.1,12.701,45723.6,436.404,64
1723118665,1650717,84.1,12.819,46148.4,362.129,64
1723118670,1656022,83.4,12.959,46652.4,289.03,64
1723118676,1661331,82.9,13.075,47070,153.617,64
1723118681,1666649,83.0,13.191,47487.6,133.225,64
1723118686,1671953,82.8,0.046,165.6,139.066,64
1723118692,1677274,82.9,0.162,583.2,137.862,64
1723118697,1682574,84.6,0.278,1000.8,139.044,64
1723118702,1687885,83.0,0.417,1501.2,137.662,64
1723118708,1693186,82.8,0.531,1911.6,137.428,64
1723118713,1698494,82.4,0.647,2329.2,137.054,64
1723118718,1703795,82.4,0.763,2746.8,135.46,64
1723118724,1709109,82.7,0.901,3243.6,138.41,64
1723118729,1714405,82.7,1.017,3661.2,138.657,64
1723118734,1719713,83.3,1.132,4075.2,141.16,64
1723118739,1725021,82.8,1.271,4575.6,138.705,64
1723118745,1730321,84.5,1.386,4989.6,135.852,64
1723118750,1735631,82.6,1.501,5403.6,134.615,64
1723118755,1740936,82.8,1.640,5904,132.838,64
1723118761,1746238,82.8,1.756,6321.6,150.325,64
1723118766,1751541,86.1,1.873,6742.8,320.87,64
1723118771,1756856,87.4,2.019,7268.4,830.995,64
1723118777,1762156,87.1,2.141,7707.6,835.424,64
1723118782,1767485,87.4,2.263,8146.8,834.202,64
