DATE,RUNTIME_ms,POWER_W,E_Wh,E_J,CPU_USAGE,N_THREADS
1723115635,1899963,87.0,6.770,24372,828.832,64
1723115640,1905280,87.1,6.891,24807.6,825.83,64
1723115645,1910586,87.0,7.013,25246.8,823.808,64
1723115650,1915886,86.8,7.159,25772.4,822.931,64
1723115656,1921200,87.0,7.280,26208,823.328,64
1723115661,1926516,88.4,7.402,26647.2,825.075,64
1723115666,1931822,87.9,7.548,27172.8,827.744,64
1723115672,1937135,87.7,7.669,27608.4,829.197,64
1723115677,1942437,87.0,7.790,28044,829.197,64
1723115682,1947735,87.1,7.936,28569.6,827.014,64
1723115688,1953037,87.0,8.057,29005.2,830.701,64
1723115693,1958345,86.8,8.178,29440.8,828.205,64
1723115698,1963661,86.7,8.300,29880,827.552,64
1723115704,1968962,87.4,8.446,30405.6,829.03,64
1723115709,1974274,88.6,8.567,30841.2,827.904,64
1723115714,1979577,88.6,8.689,31280.4,830.195,64
1723115719,1984892,88.6,8.836,31809.6,827.354,64
1723115725,1990248,87.7,8.958,32248.8,825.51,64
1723115730,1995550,87.6,9.081,32691.6,822.432,64
1723115735,2000853,87.3,9.227,33217.2,824.378,64
1723115741,2006158,87.6,9.349,33656.4,823.078,64
1723115746,2011461,87.3,9.471,34095.6,790.061,64
1723115751,2016777,85.8,9.614,34610.4,306.836,64
1723115757,2022078,85.2,0.047,169.2,134.623,64
1723115762,2027485,93.0,0.174,626.4,1608.6,64
1723115767,2032903,91.9,0.328,1180.8,1625.34,64
1723115773,2038295,92.1,0.456,1641.6,1622.97,64
1723115778,2043605,92.1,0.585,2106,1627.4,64
1723115784,2048981,92.2,0.739,2660.4,1628.7,64
1723115789,2054358,92.2,0.868,3124.8,1629.41,64
1723115794,2059755,92.0,0.997,3589.2,1629.66,64
1723115800,2065108,92.2,1.151,4143.6,1629.55,64
1723115805,2070504,93.5,1.280,4608,1633.55,64
1723115810,2075861,93.2,1.434,5162.4,1629.45,64
1723115816,2081272,93.0,1.563,5626.8,1626.75,64
1723115821,2086664,92.3,1.691,6087.6,1623,64
1723115827,2091996,92.2,1.845,6642,1625.64,64
1723115832,2097401,92.3,1.974,7106.4,1630.75,64
1723115837,2102773,91.8,2.103,7570.8,1632.54,64
1723115843,2108191,92.3,2.257,8125.2,1629.54,64
1723115848,2113589,91.8,2.386,8589.6,1630.66,64
1723115854,2118950,92.3,2.540,9144,1633.8,64
1723115859,2124305,93.5,2.669,9608.4,1630.75,64
1723115864,2129662,93.2,2.798,10072.8,1626.84,64
1723115870,2135009,92.9,2.952,10627.2,1624,64
1723115875,2140402,92.2,3.080,11088,1623.85,64
1723115880,2145805,91.9,3.234,11642.4,1629.2,64
1723115886,2151201,92.2,3.363,12106.8,1633.2,64
1723115891,2156600,92.0,3.492,12571.2,1634.26,64
1723115896,2161926,92.0,3.646,13125.6,1630.95,64
1723115902,2167306,91.9,3.775,13590,1628.5,64
1723115907,2172713,93.7,3.903,14050.8,1626,64
1723115913,2178082,93.4,4.058,14608.8,1621.96,64
1723115918,2183513,93.0,4.186,15069.6,1624.65,64
1723115923,2188917,91.7,4.340,15624,1626.66,64
1723115929,2194294,92.1,4.468,16084.8,1631.9,64
1723115934,2199652,91.8,4.597,16549.2,1634.75,64
1723115940,2205039,92.1,4.751,17103.6,1632.7,64
1723115945,2210456,91.8,4.879,17564.4,1630.5,64
1723115950,2215858,91.6,5.033,18118.8,1628.7,64
