DATE,RUNTIME_ms,POWER_W,E_Wh,E_J,CPU_USAGE,N_THREADS
1723114077,342368,83.8,7.967,28681.2,101.162,64
1723114078,343674,82.8,7.989,28760.4,101.178,64
1723114080,344974,82.6,8.035,28926,102.154,64
1723114081,346272,83.1,8.058,29008.8,120.006,64
1723114082,347580,84.1,8.082,29095.2,101.162,64
1723114083,348884,82.5,8.128,29260.8,98.2477,64
1723114085,350179,82.9,8.151,29343.6,105.113,64
1723114086,351480,83.1,8.174,29426.4,132.879,64
1723114087,352782,82.8,8.220,29592,99.2403,64
1723114089,354092,83.8,8.243,29674.8,101.162,64
1723114090,355401,82.9,8.267,29761.2,106.187,64
1723114091,356700,83.0,8.290,29844,139.842,64
1723114093,357998,82.6,8.336,30009.6,98.2176,64
1723114094,359305,84.2,8.359,30092.4,101.131,64
1723114095,360603,83.9,8.382,30175.2,105.146,64
1723114096,361902,83.0,8.428,30340.8,137.901,64
1723114098,363199,82.8,8.451,30423.6,101.1,64
1723114099,364501,82.8,8.474,30506.4,98.1869,64
1723114100,365809,84.1,8.521,30675.6,101.1,64
1723114102,367117,83.2,8.544,30758.4,135.896,64
1723114103,368425,82.8,8.567,30841.2,101.147,64
1723114104,369726,82.8,8.613,31006.8,102.122,64
1723114106,371026,84.2,8.636,31089.6,105.097,64
1723114107,372328,84.0,8.660,31176,138.764,64
1723114108,373629,83.0,8.683,31258.8,100.186,64
1723114110,374938,82.6,8.729,31424.4,101.116,64
1723114111,376252,82.8,8.752,31507.2,98.2176,64
1723114112,377551,84.1,8.775,31590,137.859,64
1723114113,378853,82.5,8.821,31755.6,100.186,64
1723114115,380170,82.9,8.844,31838.4,102.107,64
1723114116,381471,82.8,8.867,31921.2,100.202,64
1723114117,382777,82.8,8.914,32090.4,136.909,64
1723114119,384088,83.8,8.937,32173.2,101.162,64
1723114120,385384,82.8,8.960,32256,100.202,64
1723114121,386690,82.8,8.983,32338.8,103.13,64
1723114123,387988,83.0,9.029,32504.4,133.023,64
1723114124,389285,84.3,9.052,32587.2,101.1,64
1723114125,390581,83.9,9.076,32673.6,101.162,64
1723114127,391943,82.6,9.121,32835.6,99.225,64
1723114128,393243,82.9,9.145,32922,135.938,64
1723114129,394541,83.2,9.167,33001.2,100.186,64
1723114130,395840,83.6,9.214,33170.4,102.138,64
1723114132,397146,82.8,9.237,33253.2,101.162,64
1723114133,398447,82.8,9.260,33336,134.883,64
1723114134,399760,83.3,9.306,33501.6,101.147,64
1723114136,401058,84.1,9.330,33588,101.225,64
1723114137,402367,83.9,9.353,33670.8,102.107,64
1723114138,403666,82.9,9.376,33753.6,122.982,64
1723114140,404963,82.7,9.422,33919.2,101.162,64
1723114141,406261,82.9,9.445,34002,100.202,64
1723114142,407562,84.2,9.469,34088.4,101.131,64
1723114143,408860,82.6,9.515,34254,110.088,64
1723114145,410161,83.3,9.538,34336.8,99.2096,64
1723114146,411460,82.9,9.561,34419.6,105.113,64
1723114147,412761,82.9,9.607,34585.2,98.2323,64
1723114149,414061,84.0,9.630,34668,101.131,64
1723114150,415359,83.2,9.654,34754.4,106.187,64
1723114151,416658,82.9,9.676,34833.6,102.154,64
1723114153,417964,82.8,9.723,35002.8,102.138,64
1723114154,419284,84.2,9.746,35085.6,101.178,64
1723114155,420586,84.3,9.769,35168.4,116.039,64
1723114157,421923,82.8,9.815,35334,104.138,64
1723114158,423232,82.9,9.838,35416.8,101.147,64
1723114159,424534,82.9,9.861,35499.6,100.202,64
1723114160,425838,84.0,9.908,35668.8,121.971,64
1723114162,427139,82.9,9.931,35751.6,102.138,64
1723114163,428441,82.9,9.954,35834.4,100.186,64
1723114164,429739,82.9,10.000,36000,99.225,64
1723114166,431041,84.5,10.023,36082.8,133.933,64
1723114167,432356,84.0,10.047,36169.2,104.106,64
1723114168,433664,82.9,10.070,36252,101.131,64
1723114170,434981,82.8,10.116,36417.6,103.082,64
1723114171,436293,83.3,10.139,36500.4,134.925,64
1723114172,437588,84.2,10.162,36583.2,100.186,64
1723114173,438891,82.7,10.208,36748.8,102.154,64
1723114175,440186,82.9,10.232,36835.2,98.2323,64
1723114176,441491,83.1,10.255,36918,139.842,64
1723114177,442790,83.1,10.301,37083.6,104.106,64
1723114179,444094,83.9,10.324,37166.4,98.2323,64
1723114180,445392,82.9,10.347,37249.2,101.178,64
1723114181,446707,82.9,10.371,37335.6,137.901,64
1723114183,448006,82.8,10.417,37501.2,102.154,64
1723114184,449302,84.3,10.440,37584,100.186,64
1723114185,450614,84.0,10.463,37666.8,101.162,64
1723114187,451926,83.1,10.510,37836,136.952,64
1723114188,453238,83.0,10.532,37915.2,100.186,64
1723114189,454538,83.0,10.556,38001.6,103.114,64
1723114190,455834,83.7,10.602,38167.2,100.155,64
1723114192,457142,83.2,10.625,38250,135.959,64
1723114193,458441,83.1,10.648,38332.8,100.202,64
1723114194,459740,82.9,10.694,38498.4,101.147,64
1723114196,461066,84.2,10.718,38584.8,99.225,64
1723114197,462373,84.1,10.741,38667.6,139.842,64
1723114198,463679,83.3,10.764,38750.4,101.162,64
1723114200,464984,82.8,10.810,38916,101.147,64
1723114201,466282,82.9,10.833,38998.8,101.178,64
1723114202,467585,84.3,10.857,39085.2,137.901,64
1723114203,468884,82.8,10.903,39250.8,101.178,64
1723114205,470197,83.0,10.926,39333.6,101.131,64
1723114206,471494,82.9,10.949,39416.4,102.154,64
1723114207,472808,83.0,10.996,39585.6,136.044,64
1723114209,474106,84.0,11.019,39668.4,102.154,64
1723114210,475416,82.9,11.042,39751.2,105.113,64
1723114211,476720,83.1,11.088,39916.8,101.162,64
1723114213,478023,82.9,11.111,39999.6,130.977,64
1723114214,479320,84.6,11.135,40086,100.14,64
1723114215,480622,84.1,11.158,40168.8,99.2096,64
1723114217,481941,82.9,11.204,40334.4,101.178,64
1723114218,483251,83.0,11.227,40417.2,124.984,64
1723114219,484566,83.3,11.250,40500,101.116,64
1723114220,485861,83.8,11.297,40669.2,100.124,64
1723114222,487166,83.0,11.320,40752,102.138,64
1723114223,488479,83.0,11.343,40834.8,113.011,64
1723114224,489789,83.4,11.389,41000.4,99.1942,64
1723114226,491089,84.3,11.412,41083.2,98.2176,64
1723114227,492394,84.1,11.436,41169.6,99.1942,64
1723114228,493705,82.9,11.482,41335.2,110.037,64
1723114230,495006,83.1,11.505,41418,100.202,64
1723114231,496308,83.1,11.528,41500.8,101.147,64
