DATE,RUNTIME_ms,POWER_W,E_Wh,E_J,CPU_USAGE,N_THREADS
1723119006,320969,87.8,7.739,27860.4,859.155,64
1723119007,322279,88.2,7.764,27950.4,800.621,64
1723119008,323592,87.9,7.788,28036.8,798.144,64
1723119009,324899,87.9,7.837,28213.2,799.258,64
1723119011,326209,87.9,7.862,28303.2,850.49,64
1723119012,327520,88.5,7.886,28389.6,800.122,64
1723119013,328821,87.5,7.935,28566,798.387,64
1723119015,330124,89.6,7.960,28656,791.437,64
1723119016,331433,88.1,7.984,28742.4,830.771,64
1723119017,332738,88.5,8.033,28918.8,800.621,64
1723119019,334048,87.8,8.057,29005.2,798.515,64
1723119020,335354,88.1,8.082,29095.2,799.507,64
1723119021,336659,89.6,8.107,29185.2,820.461,64
1723119022,337955,88.0,8.156,29361.6,812.397,64
1723119024,339256,87.7,8.180,29448,798.637,64
1723119025,340557,87.8,8.204,29534.4,800.493,64
1723119026,341862,89.3,8.254,29714.4,810.541,64
1723119028,343160,88.7,8.278,29800.8,824.045,64
1723119029,344478,87.7,8.303,29890.8,800.493,64
1723119030,345785,87.6,8.351,30063.6,801.734,64
1723119032,347083,87.8,8.376,30153.6,799.75,64
1723119033,348438,90.4,8.401,30243.6,838.317,64
1723119034,349790,88.2,8.450,30420,798.758,64
1723119036,351095,87.7,8.474,30506.4,800.371,64
1723119037,352396,87.8,8.498,30592.8,798.758,64
1723119038,353694,88.3,8.523,30682.8,840.301,64
1723119040,354998,88.1,8.572,30859.2,798.758,64
1723119041,356302,87.8,8.597,30949.2,801.613,64
1723119042,357607,87.8,8.621,31035.6,790.81,64
1723119043,358910,88.5,8.670,31212,849.626,64
1723119045,360218,89.7,8.695,31302,798.758,64
1723119046,361530,88.1,8.720,31392,799.507,64
1723119047,362840,87.5,8.768,31564.8,813.882,64
1723119049,364141,88.7,8.793,31654.8,863.258,64
1723119050,365446,88.0,8.817,31741.2,799.75,64
1723119051,366748,89.8,8.867,31921.2,803.597,64
1723119053,368051,87.8,8.891,32007.6,798.637,64
1723119054,369363,88.3,8.916,32097.6,874.035,64
1723119055,370670,87.9,8.940,32184,798.515,64
1723119057,371982,89.7,8.990,32364,799.629,64
1723119058,373292,88.2,9.014,32450.4,791.802,64
1723119059,374594,87.8,9.038,32536.8,872.589,64
1723119060,375900,87.7,9.087,32713.2,799.629,64
1723119062,377201,88.0,9.112,32803.2,795.533,64
1723119063,378513,89.7,9.137,32893.2,790.931,64
1723119064,379817,88.0,9.186,33069.6,865.267,64
1723119066,381112,87.9,9.210,33156,798.758,64
1723119067,382420,87.8,9.234,33242.4,791.68,64
1723119068,383723,88.0,9.284,33422.4,797.274,64
1723119070,385020,88.6,9.308,33508.8,877.286,64
1723119071,386321,87.8,9.332,33595.2,802.605,64
1723119072,387627,87.8,9.357,33685.2,801.363,64
1723119073,388927,87.8,9.406,33861.6,798.758,64
1723119075,390243,89.9,9.431,33951.6,874.445,64
1723119076,391544,88.6,9.455,34038,799.379,64
1723119077,392847,87.6,9.504,34214.4,799.507,64
1723119079,394151,87.7,9.528,34300.8,799.507,64
1723119080,395485,87.9,9.553,34390.8,876.742,64
1723119081,396858,90.3,9.603,34570.8,800.493,64
1723119083,398160,87.9,9.627,34657.2,799.507,64
1723119084,399468,87.7,9.651,34743.6,799.507,64
1723119085,400767,87.7,9.700,34920,871.014,64
1723119087,402109,89.8,9.725,35010,800.493,64
1723119088,403417,88.2,9.750,35100,799.629,64
1723119089,404722,87.8,9.798,35272.8,800.371,64
1723119091,406028,87.9,9.823,35362.8,872.454,64
1723119092,407331,88.3,9.847,35449.2,802.605,64
1723119093,408641,89.7,9.872,35539.2,798.637,64
1723119094,409955,87.6,9.921,35715.6,797.645,64
1723119096,411253,87.8,9.945,35802,863.123,64
1723119097,412559,88.4,9.970,35892,792.55,64
1723119098,413864,89.4,10.019,36068.4,799.008,64
1723119100,415165,88.2,10.044,36158.4,798.515,64
1723119101,416472,87.8,10.068,36244.8,853.664,64
1723119102,417768,88.4,10.117,36421.2,795.155,64
1723119104,419070,87.8,10.141,36507.6,798.387,64
1723119105,420376,89.7,10.166,36597.6,800.493,64
1723119106,421684,88.2,10.190,36684,826.925,64
1723119108,423000,87.9,10.239,36860.4,800.742,64
1723119109,424298,87.8,10.264,36950.4,798.515,64
1723119110,425610,87.9,10.288,37036.8,799.258,64
1723119111,426921,88.0,10.337,37213.2,807.949,64
1723119113,428228,88.5,10.362,37303.2,809.677,64
1723119114,429530,87.9,10.386,37389.6,798.758,64
1723119115,430829,87.8,10.435,37566,800.493,64
1723119117,432129,89.7,10.460,37656,808.179,64
1723119118,433438,88.9,10.485,37746,806.829,64
1723119119,434738,87.8,10.533,37918.8,798.758,64
1723119121,436064,87.8,10.558,38008.8,800.742,64
1723119122,437376,87.8,10.582,38095.2,798.387,64
1723119123,438683,90.3,10.607,38185.2,834.349,64
1723119125,439986,87.7,10.656,38361.6,798.637,64
1723119126,441287,87.7,10.681,38451.6,799.75,64
